full_name,ast_x,ast_y,ast_z,r_au,class
423709 (2006 BQ6),-1.1518013373030958,0.3145717106525352,-0.16640794678744852,1.2055261450960226,APO
424482 (2008 DG5),0.697245889302295,1.1145301033135064,0.013325217862932795,1.3147268700274055,APO
425755 (2011 CP4),-1.1525471304810302,1.0810624900372137,-0.05091275240447887,1.581029128037468,ATE
428209 (2006 VC),0.11325292678749455,1.0068734587761397,-0.015107034555672208,1.013335388658082,APO
429094 (2009 SG2),-1.0494218734191998,-0.07433997671507754,0.04475298725453809,1.0530031008581437,APO
429584 (2011 EU29),0.3378163470408817,-3.353502917846085,0.14956230597073147,3.3737917226316054,APO
430440 (2000 OH),-1.9411018606764383,2.585740757226316,-0.43493803086092103,3.2623768617055924,APO
430544 (2002 GM2),-2.2590618418344333,-2.8377241805515165,-0.20254077964898184,3.6327760318439646,APO
430804 (2005 AD13),-2.5809901143529426,-1.242583681529311,0.6126988055842495,2.929321423530528,APO
433953 (1997 XR2),0.14057269747165468,1.0910174780854505,-0.028942654298415114,1.1004169655181766,APO
434096 (2002 GO5),-1.2358245371340513,-1.0374191520737133,-0.11839331786089508,1.6178744578569888,APO
434188 (2003 AD23),-0.5644478539021934,-0.7396404551275408,0.3021577320511865,0.9782477588394385,APO
434196 (2003 HG2),0.46699538074417685,0.7869305800756361,-0.1395627410904262,0.9256468993062361,APO
434326 (2004 JG6),-0.26305891531736775,0.37037120837776977,0.15582819107376653,0.48026789405131143,IEO
434633 (2005 WB1),0.08007970404216214,1.330134975481274,0.23903059413385902,1.353812186726813,APO
434677 (2006 BZ7),0.47008461305229204,0.31520803933088154,1.0817118478825778,1.2208342120602955,APO
434734 (2006 FX),1.43705135113744,0.1895050437951873,-0.07379103242297058,1.4513696510178946,APO
435159 (2007 LQ19),-2.2584016451200357,3.347041048118368,0.2834233740854608,4.047640124498245,APO
435548 (2008 QT3),1.2909641118575803,-0.11684879901011813,0.16365177411024454,1.3065312407683822,APO
436329 (2010 GX62),0.4372123513904742,-2.0956394516986405,0.827378347999627,2.2950848094270415,APO
436671 (2011 SV71),0.4711080469046316,4.1517422321465345,0.050777129090674444,4.178694134641357,AMO
436724 (2011 UW158),0.6127666607473625,-0.8101682101230471,0.02931143910329593,1.0162256981988602,APO
436774 (2012 KY3),-0.4277991129356998,0.4379081323751471,0.2210042841124206,0.6508598213324467,APO
437841 (1998 HD14),-0.4520419354587235,-1.1473295333450075,0.15297651483094343,1.242621737935066,ATE
437844 (1999 MN),-0.3484284595938594,-0.9256156437005297,0.007299184391163772,0.9890500439365401,ATE
437905 (2001 XU30),2.974670273705346,-1.1844284679979469,-0.502057224931755,3.2409250978966453,APO
438105 (2005 GO22),0.7169604425164505,-2.1772718163395326,-0.04526566477573263,2.2927262851826473,APO
438661 (2008 EP6),-0.5602579569215299,-1.4002694090475847,-0.3948827883490551,1.5590304078954595,APO
438908 (2009 XO),1.381739579868131,-1.7591716261309203,-0.013448125044767483,2.2369778561321265,APO
438955 (2010 LN14),-1.3298320764497116,0.5270925757483556,0.0029129877861712623,1.4304853793245946,APO
439313 (2012 VE82),-0.708089213794718,3.066309605512488,-0.0708333506211269,3.1478027725876965,APO
439437 (2013 NK4),0.5254972840563295,-1.2712118452108039,-0.15491003735200604,1.3842413339541755,APO
439877 (1999 XM141),0.9485983320481225,1.0370574375430466,-0.23918619759308823,1.4256707058247602,APO
440212 (2004 OB),-0.9805759302167338,-2.0020295329095985,0.12542416382317848,2.232797041030237,APO
441641 (2008 WZ13),0.8370322047383368,1.7338586801025244,0.06005344173464225,1.9262645846820121,APO
441987 (2010 NY65),1.317418033313696,-0.14210283414357916,0.2698655119143835,1.3522613965105181,APO
442037 (2010 PR66),1.9750377087196687,0.09965493963335814,0.5900011720125892,2.063687583146779,APO
442523 (2011 WU95),-1.990080658649703,0.3880112509932082,0.23391140841298963,2.041001789762738,APO
443103 (2013 WT67),-0.6137656114266965,-0.9702116715126269,-0.44986275839381984,1.2330431520019924,APO
443806 (1998 FL3),0.34951181478838844,1.2431372226304613,-0.616254417158724,1.4308452640427927,APO
443880 (2001 UZ16),-2.003091995029848,1.253236892258152,-0.04516729229512956,2.363264761503205,APO
444004 (2004 AS1),0.9556364578175164,0.7294821549293855,0.35967614824689415,1.254891304252345,APO
444193 (2005 SE71),-0.6797687772071981,0.4317515401697801,0.3533980610830381,0.8794232044254899,APO
444584 (2006 UK),0.7031684795050428,-1.9260634905953147,0.12283888501219471,2.0540827325219113,APO
445305 (2010 DM56),-0.12470654672795867,-1.344230188486958,-0.6442523497589256,1.4958501303962215,APO
445974 (2013 BJ18),-1.189589198483156,0.21526483345947622,0.0769281163263567,1.211354343185203,APO
446791 (1998 SJ70),1.6113752544233575,1.980801027921485,0.16083413503060756,2.5585094374994584,APO
446862 (2001 VB76),1.5719930366318757,-1.1697519064333042,0.1305184312540392,1.9638015914853697,APO
447755 (2007 JX2),1.0891079517613549,-2.24045201250314,-0.1741359858744616,2.4972193921431205,APO
448003 (2008 DE),-0.7612252140192235,1.5433387571928439,0.3940367808252068,1.7653960831935869,APO
448721 (2011 BN24),0.5758534211563555,2.0972741918542224,-0.12796016067437613,2.17865554900151,APO
450142 (1998 XN2),-2.589373725206515,-1.5807672915430833,-0.06560592102337914,3.0344662884394755,APO
450263 (2003 WD158),1.1382720835964493,1.3443639726104732,-0.3574079009209712,1.7974198827176555,APO
450270 (2004 AE),1.5667574381817493,0.18767440034459826,0.459643024636152,1.6435395525326466,APO
450293 (2004 LV3),-1.1348731226948012,-0.6822801602284004,-0.8325319078922948,1.5641459648367622,APO
450300 (2004 QD14),1.2122803989867637,0.2905864451936727,-0.12026600632854403,1.252408942868111,ATE
450894 (2008 BT18),2.3314537152751162,1.8228175615998747,-0.39701407856954174,2.985960560343937,APO
451124 (2009 KC3),-3.554717343108879,0.20867971761641346,-0.1788259376260882,3.5653248561542554,APO
451157 (2009 SQ104),1.270824303650239,0.6263422129779945,-0.05019468191001647,1.4176806708840795,APO
451297 (2010 TK54),1.8364267258231268,1.6280904945570756,0.33937754512851015,2.4775630962544644,APO
451370 (2011 AK5),0.2599152308321011,-0.8752327283932656,-0.04442410184198599,0.9140906721401829,APO
452302 (1995 YR1),2.5847580959313587,1.624014341987584,-0.18392939238536854,3.058141105123718,APO
452376 (2002 AC5),-2.029475008694146,-0.7391694098338318,0.5685805993605084,2.2334780333187414,APO
452807 (2006 KV89),-0.47512977892373315,0.7310638597729567,0.0422323989150118,0.8729182375253514,APO
453563 (2010 BB),-0.9186921696214769,0.08039810861482727,-0.1576140392942766,0.9355754078508669,ATE
453707 (2010 XY72),-1.2108040969202731,0.3452500107411199,0.5934706898949789,1.391923701500942,APO
453729 (2011 BO24),-1.2437385042346867,0.45305910850394265,0.45736502253682565,1.40047520026398,APO
453778 (2011 JK),2.3929065605540707,1.443591883934184,-0.044507591372581826,2.7949848408521194,AMO
454094 (2013 BZ45),1.088502685295524,0.07091835339803554,-0.18201059718221382,1.1058912090395154,APO
454100 (2013 BO73),-1.6608121708604175,0.03529760796054171,0.057776967960246214,1.6621916754792474,APO
454101 (2013 BP73),-1.9891049341226723,0.5650271013422701,0.2470945470132272,2.0825104512021255,APO
455148 (1994 UG),-0.9703599250611212,-0.05901523803169684,0.015559936221007431,0.9722773750837591,APO
455176 (1999 VF22),0.10036784987506167,2.21732409270153,0.1513267879627111,2.224747094417322,APO
455184 (2000 ED14),-0.774659381755716,1.0050463569616384,0.25866129920931324,1.2950370670728535,ATE
455299 (2002 EL6),-1.5339923836583509,2.7035192234280094,0.29737902386596093,3.122592369875083,APO
455687 (2005 EK94),1.4800518894785675,2.2541988275558102,-0.49286213180883637,2.741327968462405,AMO
456938 (2007 YV56),-0.8093591944637388,1.10437984775444,0.06059727347933621,1.3705433898064818,APO
457662 (2009 DZ),1.5502581552122296,-1.0036358448847267,0.0352832526855929,1.8471140097080037,APO
457768 (2009 KN4),0.9283438789264301,0.10083256441720939,0.12740911056666032,0.9424556461937659,APO
458116 (2010 DA),-0.9693210599872004,0.34810024772145803,-0.013764419362816582,1.0300226012271991,APO
458122 (2010 EW45),-3.207031013593283,0.36396009509415717,-0.10277167061403,3.229253302119687,APO
458418 (2011 AM12),0.7416909271059678,-0.2734265534887641,-0.36077459648900645,0.8689222180240642,APO
458436 (2011 AL52),-2.2333120872492467,-1.3581227457346134,-0.5483939476253514,2.670751990231857,AMO
458723 (2011 KQ12),-0.9984873458025711,0.4527185374198791,0.36493342697163866,1.1554685023715368,APO
459683 (2013 MY5),-1.3451437719753538,-1.708217820223086,0.08867801196809835,2.1760706970175416,APO
461353 (1999 LS7),0.07654527484548221,-0.9679526699208848,0.08515138192112517,0.9747011378628924,APO
461852 (2006 GY2),-0.8979474709954471,2.070608346582602,1.1428960976358755,2.5298102845067203,APO
462238 (2008 CN1),-0.8880734027988099,-0.2684940343233547,-0.08367551765793435,0.931539053116514,ATE
462550 (2009 CB3),-1.649179945048975,-0.548164011191806,0.4369725067473569,1.7919886288619968,APO
462959 (2011 DU),0.2627865465626098,1.380324443297741,-0.0710974349906733,1.4069140638581217,APO
463387 (2013 CT82),-3.35051264962092,0.2177858953284061,-0.10509873184481794,3.359227806343175,APO
465617 (2009 EK1),-1.5037130820710765,-0.10752394525246861,-0.024078495537613098,1.5077447416395477,APO
465633 (2009 JR5),-1.1755330832268793,0.015714395970030742,0.06314408149278039,1.1773326407728457,APO
465824 (2010 FR),-1.0935583092398011,-0.15209523658200594,0.0988963651362669,1.108504951606223,APO
465826 (2010 GA24),1.4828793800454272,-0.009187993601280905,-0.10300709772415866,1.4864811257368462,APO
465892 (2010 UT7),-2.2916420864932494,0.08204346151805686,1.0094265385276182,2.5054533559515426,APO
466130 (2012 FZ23),3.9785243946401367,-0.12224340730225483,0.29302426987401664,3.9911731398312864,APO
466508 (2014 GY48),0.23167353452634953,1.8727089781356336,1.1107110100952151,2.1896096664329177,APO
467309 (1996 AW1),-1.114498021256211,-1.084346979457882,0.12427855730331157,1.5599228734295922,APO
467317 (2000 QW7),-1.642711271188224,1.7887770487121692,-0.07715808129565545,2.429851234128846,AMO
467336 (2002 LT38),0.4149850370478252,-0.8312808908397169,0.060908177763686254,0.9311016628528547,ATE
467351 (2003 KO2),0.06292126891169308,-0.85015787454428,0.31678211767712994,0.9094385123861386,ATE
467460 (2006 JF42),0.2663786068804076,-0.6058948889953466,-0.06582078832942613,0.6651304795982043,ATE
468005 (2012 XD112),1.50135735377657,-0.8403714882093372,-0.08933146430403294,1.7228691919147154,APO
468468 (2004 KH17),-0.761900603198538,-0.5093238130118081,0.2651298355093563,0.9540425070888622,ATE
468727 (2010 JE87),-0.3606114913245203,-0.8159651363139001,0.22028073737809406,0.9188924608543119,ATE
468910 (2014 KQ76),0.842348621205704,-0.8750547652898004,-0.011102554353957392,1.214658515228342,APO
469896 (2005 WC1),-0.1857538049022269,0.8241661991434688,-0.09370070971798264,0.850020130848617,APO
470310 (2007 LB15),1.0140792401436833,-0.6239915879240453,0.5101180143031057,1.2953542355691379,ATE
471240 (2011 BT15),-0.9442676963890873,0.693566073886798,0.021068457726310816,1.1718017158212675,APO
471241 (2011 BX18),-1.4600808501279476,1.1889232062313764,-0.08946479568992599,1.8850406968799607,APO
471323 (2011 KW15),-1.289831558415644,0.4416845813736108,-0.5051687497945573,1.453941602774027,APO
474158 (1999 FA),-0.15951725840727252,0.9039431660922674,-0.17879886471573275,0.9351620379796861,APO
474163 (1999 SO5),0.9275349389350525,0.6732903181195204,-0.09301784888191018,1.149910098933545,APO
474231 (2001 HZ7),0.7974086070296845,0.5528362298220815,-0.07861084543181145,0.9734824336311463,APO
475534 (2006 TS7),1.4418803100762505,-0.37919752017123015,0.12415491655543229,1.496069527526873,ATE
476601 (2008 SE85),-0.9553575798628797,-1.1221126776162111,0.6615910392049515,1.6154094433996509,APO
477162 (2009 ES),-0.34087738780366894,1.627658640338241,0.8580203128274059,1.87127467257162,APO
477465 (2009 XZ1),-0.20839829927534442,0.9290388421286964,0.048198116778378326,0.9533446804727382,ATE
477519 (2010 DJ56),-0.06888386477352343,-1.3037094153076592,0.8092015449623852,1.5359721243425892,APO
478574 (2012 TS78),-0.6496882636462735,0.9451662658938904,0.6596527271616293,1.3230932811239293,APO
480808 (1994 XL1),-0.39568879318187195,0.30693666126149055,-0.2512916807329117,0.56029210585341,ATE
480820 (1998 VF32),0.25916411723973026,-0.6297156286510679,0.24875482603409366,0.7249736382154255,ATE
480822 (1998 YM4),-0.029336944889274963,1.2115929492164481,0.06841084299199562,1.213877330855685,APO
480858 (2001 PT9),-0.22595299598620833,1.6810106513139553,0.1690248170297943,1.7045295406645395,APO
480883 (2001 YE4),0.01653314628433443,1.0371917630478256,0.05202522422662673,1.0386273259529362,ATE
480936 (2003 QH5),-1.0974321524256985,-0.04718702683617465,-0.3115663683502447,1.141778238786455,APO
481327 (2006 BB27),1.1624545194970128,-0.09748053958905559,-0.4085233416259315,1.2359993066951218,AMO
481394 (2006 SF6),0.3774343015058751,-0.9335581736098771,0.09261284021542399,1.0112193894698642,ATE
481457 (2006 XD2),0.1624415459195244,-1.1364747333841039,-0.03843278941143627,1.1486684268156495,APO
481482 (2007 CA19),-1.4452950295358826,0.8884133664252173,-0.10463518569582782,1.6997366131638503,APO
481532 (2007 LE),2.4279531134799206,0.4425723973747629,-1.2498437264148312,2.766394040738484,APO
481817 (2008 UL90),-0.49134039402879,-0.09333997553544557,0.21278287943278185,0.5435110740518816,IEO
482250 (2011 LL2),-0.5252070641616755,-0.8773168399101772,0.07461258919448349,1.0252289189744945,AMO
482344 (2011 WL15),1.3508072309543286,0.8409809251521214,-0.34702698136240917,1.6286057894597226,APO
482467 (2012 LK9),-3.1347909228886612,0.8199334238108279,0.563469622164354,3.288875638392144,APO
482488 (2012 SW20),0.14507548654943825,4.067810334271647,-0.6193019288219568,4.1172396932225555,APO
482650 (2013 BK18),0.9011648862600284,-1.0947577305127705,0.11168652279641236,1.4223454292540456,APO
482766 (2013 GF69),-1.910103327054272,2.0741571440558646,-0.3341687139884133,2.8394174239921908,APO
482796 (2013 QJ10),1.0804832162483295,-0.2830939772372425,0.11252912495577054,1.1226081170674147,ATE
482798 (2013 QK48),2.5166965457454604,-0.2660709565474259,-0.4682370648828622,2.573674650420156,APO
483422 (2000 CE59),-0.4721561011276269,-0.8145855857735146,-0.20063776240550715,0.9626715805949144,APO
483423 (2000 DO1),-0.7736387202307342,-0.09417821486605284,-0.024445599412959627,0.7797332831976993,APO
483432 (2001 DF47),-0.4569697478906932,-1.4336971287362759,0.483856290938311,1.5806409199165081,APO
483508 (2003 CR1),-1.0614264120266037,0.5980272368731786,-0.09257709289736693,1.2218155025695026,APO
483560 (2004 BV1),-1.7839943245331984,0.28320175648786583,0.3746095498409041,1.8447686303914859,APO
483989 (2006 CY10),1.3457900579218052,-1.3195137276412052,-0.2179322817407085,1.8973038335647447,APO
484402 (2007 XH16),0.94956611831747,0.6597734693148267,-0.5003078391942667,1.2598749056265333,APO
484506 (2008 ER7),0.6253956529171568,-0.6900861684168627,-0.007078984298044159,0.9313370789067915,APO
484517 (2008 EC69),-1.9838127658520996,2.1670246945590628,0.8609290148853845,3.061487854860456,AMO
484976 (2009 UN3),1.8073195637956085,-3.021597732243112,0.9685888013201726,3.6516600508834216,APO
485652 (2011 WO41),1.650457063114411,4.562021641328267,-1.165607906633051,4.989458063270717,APO
487577 (2014 YQ15),-0.5409484165593523,-0.773352160156208,0.08210335391712145,0.9473329476592608,ATE
488453 (1994 XD),-3.8048037458273773,0.13641905562231205,0.28541617236522954,3.817931913280611,APO
488490 (2000 AF205),-0.09652159325866842,-0.9205299022545109,0.027116177852276616,0.9259735449845248,APO
488515 (2001 FE90),1.5251885444713786,-0.43860800856638393,-0.22395340256724347,1.6027264919151794,APO
488789 (2004 XK50),0.37523532729833736,1.2567942333700863,-0.3647865275139802,1.361397262572796,APO
489486 (2007 GS3),-0.8544277921473984,-0.5027321081911937,-0.02286983792457785,0.9916196115885044,APO
490354 (2009 FF19),0.20453097073429938,1.1592993308737312,-0.0009799247715992871,1.177203812772603,APO
490581 (2009 WZ104),-0.4102594903400167,0.9127717920974444,-0.08932627758475646,1.0047110916726159,ATE
494658 (2000 UG11),-0.5068167533733448,-2.6261402008668155,0.24162453967050293,2.6854902707475365,APO
494690 (2004 JQ1),-0.932651265282383,0.985257539902017,0.7288969067941612,1.5400849013287223,APO
494697 (2004 SW55),-1.4806277826325847,-0.8520226715127259,0.18743883166229336,1.7185268630690913,APO
494710 (2005 MO13),-0.3089592314097659,0.4901441593723351,-0.05212150097337441,0.5817334050094113,ATE
494999 (2010 JU39),-0.21873659590474254,0.4889168210570597,0.12735290271394734,0.5505489243747587,ATE
495187 (2012 VO76),1.2782584068706515,0.3153363701747174,0.576516223531713,1.4372726036092565,APO
496005 (2007 XJ16),-3.009195581759332,1.6574333257554608,-0.14129012707266045,3.438358064340144,APO
496013 (2008 EL6),0.5133598788558092,1.9890059259396633,-0.4688611782567054,2.107015363759414,APO
496816 (1989 UP),-1.6786593228328481,0.048749561430579125,0.0923653337782276,1.6819051687765496,APO
496817 (1989 VB),-1.4002384466791755,1.4323010587883411,0.07575529713199018,2.0044682326263663,APO
496860 (1999 XL136),2.9250243560142626,0.41510930122556966,0.45852409158681073,2.989703590292212,APO
496901 (2001 HB),-0.7884473692069495,-2.04456513418136,0.2863399243867206,2.2099516723714117,APO
497117 (2004 FU4),0.19422416416401805,-1.4327600473457347,-0.5681905637081589,1.5535008515937025,APO
499582 (2010 TH19),-0.5444914633315829,-1.7711053461584105,-0.004992471683171282,1.852919325174569,APO
500080 (2011 WV134),0.281539736511236,1.75470574381902,-0.18239043139961794,1.7864834564284144,APO
503861 (1998 WZ1),1.4214654526466628,-3.013127941536748,-0.1910828950673674,3.3370670802255065,APO
503941 (2003 UV11),2.3762810310577662,-0.9243921293229678,-0.2115842443971638,2.558511332747293,APO
504034 (2005 UJ159),3.8244545907486214,-1.6292351203525175,-2.8972124579095855,5.067020822964396,APO
504256 (2006 VD13),1.0180308513608403,0.8399403664468121,0.27298654298862446,1.3477419212008515,APO
504680 (2009 EO2),1.413006671779598,-2.0794460080264963,0.32522932489692324,2.5350458908201046,APO
504800 (2010 CO1),1.0841803168299287,0.19429267886228668,0.15664483062822498,1.1125350364925473,APO
505178 (2012 TV78),-0.059970968847111505,-1.99699845508123,0.07453288975624471,1.9992884980304115,APO
505657 (2014 SR339),-0.9778233448019074,-0.9630581284973672,0.7839229494875614,1.580555169311631,APO
506074 Svarog (2015 UM67),0.5073801561530443,2.0749718708463454,-0.21590679318014533,2.1469882698801137,APO
506491 (2003 UW29),0.503902180218223,2.052803245817493,-0.11977289880149534,2.117135829500513,APO
506732 (2006 VW2),1.5151418498236375,0.30481200972873496,0.17007945375400998,1.554828674469032,APO
506859 (2007 VW137),3.3622526519018443,-0.7409237944474214,0.2699753283444455,3.453490646044092,APO
507716 (2013 UP8),2.049295138283686,0.8724523950550208,-1.3066366652689747,2.5822631780001863,APO
508774 (1999 JE1),-1.7784081973049344,0.6770415444453641,0.6984931144411248,2.027070201070504,APO
508908 (2003 YX1),-0.3665627199963728,-0.6585410291944777,0.03652254002126663,0.7545716737018864,ATE
508967 (2004 VC17),0.4782390916485737,1.6722796762887753,-0.27214621536533445,1.7604816122433709,APO
509191 (2006 OC5),-2.2780950055587468,0.631017348268512,0.0522525444070287,2.36445132674888,APO
509352 (2007 AG),0.21018512117026614,0.8746194830194614,0.08556449041927643,0.9035808249732283,ATE
509456 (2007 LF),1.987971405918719,1.3170930531557878,0.1275486166708497,2.3881023996127824,APO
509821 (2008 WQ63),2.5018235720489512,-0.5759838805232576,0.020591302006279035,2.5673532320272403,APO
509935 (2009 QL8),0.8719389565446846,0.40440692430330005,-0.06145313934685198,0.9631194072908467,APO
510055 (2010 FH81),0.9843341993915877,1.0522543497517363,-0.26597140888739357,1.4652282494576987,APO
510529 (2012 EY11),-1.2148629052188105,-0.4423036206013345,0.110046602637974,1.2975494695871512,APO
511008 (2013 PX6),1.0098490930653616,-1.8976502881587427,0.4888020569718413,2.2044952387822923,APO
511684 (2015 BN509),0.03089653188620778,1.5683599316138415,-0.05908457987257054,1.5697765631939748,APO
512234 (2015 VO66),-0.06578567433843797,-0.3860422074628556,-0.026754481064015394,0.3925202455262177,ATE
513126 (1998 QP),-2.333884316858386,-1.2461690692649636,-0.38348788993150196,2.673390415819275,APO
513171 (2004 MD6),0.39338189560970327,-1.2364838366119173,0.29417871361363207,1.3304821342428397,ATE
513312 (2007 DM41),0.0476119704293452,1.7839839351550721,0.070319415960283,1.7860040315969439,APO
513489 (2009 EV),-2.0434230303560184,-1.444796913381696,0.7446686183506761,2.6110433073893957,APO
514150 (2015 KJ57),-0.7905834383951447,1.5234157086274414,0.07680372594437272,1.718055996373947,APO
514568 (1994 RC),1.7307645017667255,1.8915162904504021,0.1907116907403378,2.570943520694321,APO
514596 (2003 FG),-0.7574596764879726,1.5136467343177697,0.4469586693880756,1.7506123642763616,APO
515767 (2015 JA2),-0.7484927578678667,-0.942951207326445,0.3427642930935332,1.251753070137619,APO
516154 (2016 CL32),-1.4551348531396997,0.2617402274944651,0.23154486001377905,1.4965087402716866,APO
516155 (2016 DP),0.4914700826107244,0.8116193673726728,0.017417201813139514,0.9489848252289441,APO
517103 (2013 EM20),-0.8565471693595024,0.7384864061041269,0.15105542118689944,1.140987714924362,APO
517681 (2015 DE198),1.0069688095554017,3.0751409303508814,0.4385082906401719,3.2653893253174076,APO
518640 (2008 KZ5),-0.6427898865241598,-1.3343717720596882,0.21310438068361656,1.4963757353532572,APO
518678 (2008 UZ94),-2.372265861901801,-0.6217786982329752,-1.1501621099126997,2.708713153547238,APO
518810 (2010 CF19),-1.2469077705266842,0.0989442568335997,0.05585998703837294,1.2520739963405145,APO
518847 (2010 DM),-3.68335977544494,0.3123572579113807,0.18272831468846518,3.7010938827493423,APO
522684 (2016 JP),0.9206490216369173,-0.06847222450678242,0.08324898719015224,0.9269376788318114,ATE
523589 (2001 HA4),0.6873007421916857,-4.376906865406815,-1.323272108744831,4.623931778524045,APO
523598 (2003 ED50),0.660425813240847,1.619427599924356,-1.1239561324516965,2.0789385257547592,APO
523606 (2005 CJ),-0.5690114137762743,0.7417000659144501,0.013560285202726854,0.9349207763869372,APO
523609 (2005 PJ2),-0.42385756372866545,-1.6418688297756403,-0.5030520285599838,1.7687424436466561,APO
523623 (2008 CB22),1.4256143309816707,-0.3001102432555209,-0.1656666189323549,1.4662495720155155,APO
523630 (2009 OG),-0.5271518489578664,-3.659786059381261,-3.070921897220585,4.8065043816821795,APO
523650 (2011 GQ61),0.6977273061286084,-1.1422926131055309,-1.5362529714255482,2.0375792008868694,APO
523654 (2011 SR5),0.42269315052009276,0.31709306818299354,-0.17633903438693016,0.5570574193337894,APO
523656 (2011 WO4),-0.6166173393506285,0.03143627451963055,-0.8266501024535118,1.0317730246667254,APO
523662 (2012 MU2),-0.1726565384910969,3.0762081447707863,-0.23770872477084365,3.0902058617622927,APO
523664 (2012 OD1),-0.3161060647505499,0.25759858100496724,-0.10896819711787731,0.42208309737653804,ATE
523685 (2014 DN112),0.574464456351764,-1.715879424341893,0.06456573832491456,1.8106408658419357,APO
523732 (2014 PG51),0.738724462205976,1.3716715463753464,0.057779053127206825,1.5590173447327387,APO
523775 (2014 YB35),0.8116541888068882,-1.4241887537485953,-0.33017033755573283,1.6721568647448755,APO
523788 (2015 FP118),-1.1116273650097668,2.883880884152375,-0.1446726430869477,3.0940934902287296,APO
523804 (2000 YF29),1.9557559042641448,-0.38747835266354436,-0.15305220758371332,1.9996363692164545,APO
523808 (2007 ML24),0.3954858224251327,-0.936522416594158,0.12832537134664976,1.02467100742331,ATE
523813 (2008 VB1),1.6072769836136787,0.16873569994842794,-0.20566509020726365,1.6291436915819713,APO
523814 (2008 WN2),-0.07276929183632547,1.088745888538982,-0.05207881792115325,1.0924171286285118,APO
523816 (2009 ST103),1.4004049845208986,-4.152241902307948,1.0918343741399963,4.5160103228963715,APO
523818 (2010 SH13),-0.8481064773764506,0.6870115224202947,-0.20501832543129572,1.1105412836400077,AMO
523820 (2011 GN44),-0.510386159124672,1.306192585810657,1.997565659345372,2.440676477136754,APO
523934 (1998 FF14),-0.744374960696067,1.1437079297419994,0.9140777850650603,1.6424676885148908,APO
523950 (1998 SZ27),0.1616040341458841,0.9416409645276391,-0.41738037864884237,1.042597693460818,ATE
524475 (2002 KJ4),-0.9532372563654369,1.3480218661343335,0.6672447183833375,1.7807413435729107,APO
524522 Zoozve (2002 VE68),-0.47993396052530013,0.20969597432139087,-0.0805118290626922,0.5298973133835628,ATE
524594 (2003 NW1),-0.45717021251010714,-2.224675277027967,-0.028312309529826857,2.2713401943119202,APO
525229 (2004 UU1),-1.4194034488111282,-0.07949761021181578,-0.4648540976219844,1.4956989511938106,APO
525231 (2004 VB),1.292781038448565,0.42940461556335585,-0.1460090184725555,1.370032762642771,APO
525268 (2004 XL14),0.7581482266088286,0.10849947134799859,-0.2938807206033325,0.8203211241551939,ATE
525356 (2005 BG14),-3.1055835666526894,-0.7193791502010025,1.2545533847973098,3.4257933163741128,APO
525484 (2005 GL),-1.0329049435298885,-0.31120811254445,0.1387094414975586,1.0876504129740059,APO
526587 (2006 TB),-0.5277500250017255,-1.2277427956044349,0.6810446912356949,1.4998981073753772,AMO
526670 (2006 UL217),-0.4117298917005576,1.3657863002210457,0.2194434687236046,1.4432772282401927,APO
526878 (2007 FE),-0.8575587852778211,2.115612114433906,-0.05105512265744963,2.283380895623032,APO
527715 (2007 YQ56),1.3048244946688876,0.16680594826739592,0.6545423788496727,1.4692912958210471,APO
528159 (2008 HS3),0.8738077340827403,-0.8682394096094037,0.1766803526741209,1.244425801549755,AMO
528804 (2009 BJ58),2.0532029893431765,2.1695765148017236,-0.6876015268337003,3.065208088977155,APO
529366 (2009 WM1),-0.8735297334915036,-1.0591317472504878,-0.11240831994221022,1.3774795402182345,APO
529668 (2010 JL33),-4.591123349331043,0.15246433797353193,0.35158878803976706,4.607089499782012,APO
529753 (2010 MF1),-2.1387742287565548,-0.639720732613668,-0.3575679167312069,2.2608521916313897,AMO
529951 (2010 UD),0.6093870241718389,1.0512635591869928,0.35428061833599245,1.2657102245901495,APO
530085 (2010 XC11),3.0232866303832653,3.0561724812614854,-0.5189319458953012,4.330097302503128,APO
530520 (2011 LT17),-0.9916260891539466,0.7988586873174746,0.41099114846514906,1.3380624899869404,APO
530974 (2012 BN11),0.06288253132608013,1.7093516809923588,-0.1189513934615507,1.7146389754300533,APO
531060 (2012 DJ61),-0.11861689005284132,0.7612631574909481,0.9658490743702343,1.235498278436977,ATE
531277 (2012 MM11),-3.0256875433471593,0.6241855072512421,-0.1672812218105692,3.093925607476543,APO
531899 (2013 BE19),0.3088164884389557,1.0004102118205813,0.5242237950641185,1.1708965807269636,ATE
531914 (2013 BW76),-2.1123394825752877,-1.916997867642639,0.668031876185343,2.929697168956643,APO
531944 (2013 CU83),0.42531494370071665,1.2331045779199434,0.18845496246799245,1.3179358763995608,AMO
533011 (2014 AY28),-0.3097139698530164,1.2590371185371514,-0.11819484666554338,1.3019474761889358,AMO
533372 (2014 GG17),-0.5060434435907503,-1.448918897782536,1.0294565731569212,1.848033218091205,APO
533671 Nabu (2014 LJ21),-2.0135823520024627,-4.414730140524594,1.9154732614660288,5.2166458493310985,APO
533722 (2014 NE52),0.45802980655326464,0.7115063950092317,0.0026981744156815805,0.8461914286823232,APO
535844 (2015 BY310),1.9471368785106122,-0.5069562414266345,0.04945702836554269,2.0126581060955737,APO
536531 (2015 DV215),0.5707730184984287,-1.5290214475020245,-0.38029466382264276,1.6758020339225548,APO
